predicted,actual
0.7838848,
0.9536921,
0.8957647,
0.97503257,
0.90778047,
0.9675428,
0.9769325,
0.9303427,
0.92331624,1.0
0.9424066,1.0
0.9089318,
0.8132521,
0.9601786,
0.9764431,
0.9360843,
0.9510324,1.0
0.8779773,1.0
0.9627809,
0.8936274,
0.9229934,
0.93070954,1.0
0.9387751,
0.9580866,1.0
0.91693586,
0.9582633,1.0
0.96262413,1.0
0.7853251,1.0
0.833173,
0.8890483,
0.8824567,
0.9141047,
0.9391642,
0.81005037,
0.9272031,
0.9713893,
0.8470961,
0.94370747,
0.91713417,1.0
0.9743293,
0.92924297,
0.91837215,
0.93326616,
0.94364494,
0.87386495,
0.96739745,
0.7754078,1.0
0.965674,
0.92853564,1.0
0.9024137,1.0
0.85348386,
0.84882003,
0.8206341,
0.89605826,
0.9665073,
0.8917219,
0.9201883,
0.90853053,
0.8833127,
0.90279347,
0.79344314,
0.9706023,
0.9431524,
0.9617753,
0.8870639,
0.9480773,
0.9721647,
0.9258295,1.0
0.9147605,
0.8579937,
0.89868194,
0.9233618,1.0
0.95795655,
0.8857615,
0.91854805,1.0
0.9610026,1.0
0.96567863,1.0
0.97852695,1.0
0.8352094,
0.9211756,
0.89054966,
0.94306207,1.0
0.8941815,
0.97333694,
0.94400483,
0.9694788,1.0
0.92282975,
0.92352414,
0.97055715,1.0
0.98342043,
0.9728723,
0.94752717,
0.96706855,
0.95041823,
0.9372265,
0.8075325,
0.93383884,
0.956374,
0.9430363,
0.9606962,
0.87147015,
0.9605905,
0.9715981,
0.9697714,
0.9810052,1.0
0.91539395,
0.82880867,0.0
0.8986817,1.0
0.8970194,
0.9735511,
0.8991813,
0.8913517,
0.82721055,1.0
0.95347506,
0.90756935,
0.86341536,
0.96313363,
0.95581794,
0.9808669,
0.97176176,0.0
0.9652906,
0.8639522,
0.853506,
0.92222697,
0.8642415,
0.93943584,
0.91098255,
0.9564102,
0.9002334,
0.94645846,
0.9425537,
0.92605865,
0.9447469,
0.87784576,
0.9038078,
0.8137356,
0.9368031,1.0
0.94894916,
0.91344565,
0.9648931,
0.9201864,
0.96276325,
0.94414943,
0.9721925,
0.9392801,
0.6647832,
0.9811173,
0.8839407,
0.91888636,
0.9630722,1.0
0.84812987,1.0
0.9601521,
0.9566982,1.0
0.9074482,1.0
0.9506423,
0.8776152,1.0
0.9233927,
0.934738,
0.97560817,1.0
0.69542265,1.0
0.913021,
0.9412282,
0.95667505,
0.97026247,
0.9436271,0.0
0.9657557,1.0
0.967644,1.0
0.93065536,
0.9312112,
0.948976,1.0
0.9560006,
0.9682719,
0.9645992,
0.87275255,1.0
0.9323401,
0.9130257,
0.9453353,1.0
0.9304252,
0.8723457,
0.93540174,
0.9786228,
0.928058,
0.9426013,
0.91039884,
0.8878587,1.0
0.81098694,
0.96584874,1.0
0.9112823,
0.89868224,
0.9716073,
0.98195326,
0.94341093,
0.78688294,
0.9467444,
0.9586286,1.0
0.9736138,
0.96540684,
0.8878986,
0.95606935,
0.9713084,1.0
0.9451576,
0.8351577,
0.90852624,
0.87252355,
0.9549768,
0.9543207,
0.85155034,
0.9764173,
0.97593385,
0.9738235,1.0
0.9695814,
0.9198146,1.0
0.95111793,1.0
0.88215727,
0.8903361,1.0
0.93421066,
0.92816,
0.91016406,
0.87901896,1.0
0.969449,
0.8579984,
0.94162756,
0.97226214,
0.9468314,1.0
0.82188576,1.0
0.8552386,
0.9447933,
0.8437025,
0.9442381,
0.9783951,1.0
0.8020241,0.0
0.95889145,
0.7880547,
0.853891,
0.885698,
0.8583172,
0.8500973,
0.92460954,
0.8849398,
0.90249985,
0.8539032,
0.9551381,
0.8967547,
0.9224762,
0.96439105,1.0
0.94088393,1.0
0.96032435,
0.9343509,
0.87157845,
0.8810569,
0.95632035,
0.95575017,
0.90126485,
0.9343232,
0.93282056,
0.9781636,1.0
0.9496101,
0.8790784,
0.92857015,
0.8807397,
0.9063135,1.0
0.8052619,
0.9441577,
0.81629163,
0.88236415,
0.9512564,
0.9542414,
0.868554,
0.9526418,
0.91638786,
0.93543667,
0.9672322,
0.9478287,
0.9291971,1.0
0.9678137,
0.97837174,
0.9787322,
0.9418108,
0.835924,1.0
0.953531,
0.96157897,1.0
0.94457597,
0.9382492,
0.9653716,
0.9617496,
0.9670693,
0.9213327,
0.95262325,
0.96608233,
0.88441145,
0.9236896,
0.8191288,
0.8379619,
0.968895,
0.9593729,1.0
0.9261424,
0.9637057,
0.93109107,
0.8198919,
0.8900579,
0.81551653,
0.95740354,1.0
0.745144,
0.9040129,1.0
0.9191073,
0.94661516,
0.8584738,
0.940825,
0.95840997,
0.96189696,1.0
0.9350072,1.0
0.89205843,
0.6517343,
0.92513144,
0.9530055,
0.95051914,1.0
0.8325004,
0.9717238,
0.9470762,
0.8864494,
0.89741975,
0.9709892,
0.9222134,
0.9740649,
0.9471613,
0.96099025,
0.9341475,1.0
0.85117286,
0.9350895,
0.9551625,
0.8935273,
0.96589303,1.0
0.81290907,
0.9484257,
0.93825513,1.0
0.9266996,
0.94729584,
0.94760746,
0.9158897,
0.9779824,
0.9009569,
0.9389388,
0.9587116,
0.9315856,1.0
0.933952,0.0
0.93741155,1.0
0.91661525,
0.9578928,
0.78377396,
0.9348333,
0.8090993,
0.9144281,
0.97262585,
0.9671879,
0.9490653,
0.9721357,
0.89464164,
0.94809383,
0.9068608,
0.96180946,0.0
0.95520735,
0.7050702,
0.972735,1.0
0.8952581,
0.804017,
0.9522462,1.0
0.8889248,
0.9674352,
0.94128686,
0.79693687,
0.9192596,1.0
0.9256242,1.0
0.96635365,
0.77106285,
0.9791489,1.0
0.83184874,
0.93492407,
0.8831686,
0.9195915,1.0
0.9279649,0.0
0.96687686,
0.9716562,
0.93935573,
0.97989196,
0.9312989,
0.9552056,
0.84415406,
0.969126,
0.9654078,
0.9043447,1.0
0.8690424,
0.9665866,
0.9087385,
0.88378215,
0.94054383,
0.7645862,
0.88170254,
0.90905297,1.0
0.9304335,
0.9430894,
0.8970889,
0.9561504,
0.9749204,
0.93286544,
0.97054255,
0.8877719,
0.92644536,
0.8182393,
0.892895,0.0
0.93622833,
0.92202324,
0.9663871,
0.9472182,
0.9173899,1.0
0.8820607,
0.92494285,
0.9029019,
0.8433381,
0.9129321,
0.9105017,
0.9147852,
0.91524416,
0.931984,1.0
0.9661658,1.0
0.91517305,1.0
0.9785719,1.0
0.94790417,1.0
0.9694053,
0.803801,
0.9781155,
0.95262,
0.8877438,
0.9716977,
0.9322474,1.0
0.8964402,
0.9037767,
0.93029565,
0.9011548,
0.8859548,
0.8682162,
0.9535673,1.0
0.88164455,
0.9604485,
0.96531725,
0.91666985,
0.92158747,
0.9361753,
0.9702996,
0.8537966,
0.92582,
0.9274557,
0.9568608,
0.9466692,
0.9124092,
0.93652785,
0.97347033,
0.9376391,
0.96221435,
0.94107383,
0.9405094,
0.9755466,
0.90745455,
0.9632134,
0.8473887,
0.95043546,
0.7230256,
0.9449892,1.0
0.8079347,1.0
0.7660222,
0.9650876,
0.9171759,
0.97231466,
0.9738929,
0.8943458,0.0
0.9695162,
0.96517265,1.0
0.8506212,
0.9346886,1.0
0.9536043,1.0
0.9423527,1.0
0.96065867,1.0
0.9706905,1.0
0.95397395,
0.9536345,
0.96466476,
0.97054255,
0.8627611,
0.92796504,
0.9660134,
0.8918626,0.0
0.93231803,
0.8718559,
0.838515,1.0
0.8974168,1.0
0.8806969,
0.9561492,
0.9816288,
0.9088991,1.0
0.9158956,
0.922302,
0.94643444,
0.9697742,
0.96193457,
0.92103314,1.0
0.90290666,
0.9081594,
0.9596912,
0.9359504,
0.9615829,
0.9429391,1.0
0.9387684,
0.9656412,
0.8573072,
0.96671987,
0.96265405,
0.88485587,1.0
0.8884966,
0.93971,
0.9524906,
0.9826362,
0.965151,
0.97105116,1.0
0.9340496,
0.8620169,
0.8566053,
0.83943295,
0.96205086,
0.97543555,
0.8983337,
0.9756891,1.0
0.8864517,
0.93484527,
0.88780534,
0.94038904,1.0
0.9730017,
0.8858605,
0.94574213,
0.96617806,
0.9662239,
0.962106,
0.9763475,
0.90405744,
0.94863945,
0.9650028,
0.977856,1.0
0.8927609,
0.95101094,0.0
0.97372663,
0.9435361,1.0
0.97019327,
0.95337725,
0.8696269,
0.95711786,
0.9555013,
0.93984824,
0.9289135,
0.7955373,
0.8994943,
0.9643771,
0.97059536,1.0
0.85512173,
0.9850712,
0.9134536,
0.6303363,
0.90889615,
0.92065746,1.0
0.9409227,
0.95362705,
0.90441096,
0.94603735,1.0
0.9553505,
0.97488314,1.0
0.92672837,
0.97889084,
0.9299246,
0.9456095,
0.94997036,
0.9583648,
0.93104154,1.0
0.9666607,
0.9504695,
0.93658954,1.0
0.93468064,1.0
0.94141644,
0.9605118,
0.9178391,
0.9741314,
0.9405053,
0.77231133,
0.87147653,1.0
0.9203426,
0.9383855,
0.9622008,1.0
0.6969901,1.0
0.9581346,
0.8584594,
0.9660483,
0.9213394,
0.9693048,1.0
0.96883327,
0.9410489,1.0
0.5025616,
0.88433427,
0.9225398,
0.9562636,
0.9398635,
0.94756913,
0.9679518,
0.97771454,
0.94138414,
0.8892994,
0.9462254,1.0
0.9169062,
0.9732684,1.0
0.9572006,1.0
0.97583836,
0.9622431,
0.9567164,
0.9702086,
0.9753141,
0.9391052,
0.9648363,1.0
0.89174426,
0.7304963,
0.72690094,
0.9439331,
0.9014428,
0.93559986,1.0
0.90893346,
0.9515675,
0.9247759,
0.96275085,
0.9298383,1.0
0.9196799,
0.9719558,1.0
0.9266388,
0.9038553,
0.92847127,
0.9498626,1.0
0.72203165,
0.964058,
0.97594357,
0.74762124,1.0
0.93613195,
0.85369295,
0.8383953,
0.8733368,
0.9092417,
0.967293,
0.89091206,
0.9427564,
0.9685621,
0.9407917,
0.94954133,
0.7805873,
0.9325113,
0.96786046,
0.9093693,
0.9389877,
0.9209618,1.0
0.92494243,
0.9560513,
0.9609917,
0.9801994,
0.89233655,
0.8713033,
0.94472903,1.0
0.9739767,1.0
0.9067156,
0.9575078,
0.96550816,0.0
0.89857006,1.0
0.9789195,
0.96897405,
0.9123671,1.0
0.9709218,
0.84243214,
0.9224518,1.0
0.8496929,
0.88853854,1.0
0.9735605,1.0
0.9324513,
0.9555944,
0.97686726,
0.92308736,1.0
0.96109873,1.0
0.9773676,
0.9548542,
0.7909559,
0.88547224,
0.9290254,
0.9328994,
0.94877785,
0.9434213,
0.92860717,1.0
0.9220173,
0.952221,
0.8362746,1.0
0.9233834,
0.9471085,
0.902847,1.0
0.943305,
0.9599951,
0.9556487,0.0
0.95151395,
0.9711329,
0.9029234,
0.939811,
0.95338744,
0.96867496,
0.94998944,
0.8851955,1.0
0.9474811,1.0
0.91272,
0.9013329,
0.82390577,
0.9779685,
0.8918,
0.91916335,1.0
0.9853102,
0.97812265,
0.8927375,
0.9494443,1.0
0.8962029,
0.84874314,
0.9256179,
0.9696806,1.0
0.9530027,1.0
0.9353223,
0.93219537,
0.97544754,
0.934778,1.0
0.96305203,
0.94757825,1.0
0.95818424,
0.8445507,
0.8698892,1.0
0.86399734,
0.88269037,0.0
0.96327055,
0.96207917,
0.89278746,
0.8676074,
0.9200127,
0.89542955,
0.9753866,1.0
0.86587614,
0.94112474,
0.97238725,1.0
0.98027176,
0.9097471,
0.95533574,
0.9710273,
0.8955725,
0.7564471,
0.9260452,
0.77049804,1.0
0.9708975,
0.9122415,
0.9497424,
0.9656353,
0.8675165,1.0
0.88199365,
0.950934,1.0
0.982588,
0.96261173,
0.87125736,
0.9741173,
0.8271829,
0.9478227,
0.9576614,
0.8287381,
0.9088463,
0.9453202,
0.96746194,
0.8528969,
0.9551774,1.0
0.96244943,
0.7961806,1.0
0.97625834,
0.9456472,
0.9302722,
0.9195965,
0.88463694,
0.9132793,
0.80957764,
0.7716012,
0.96574634,1.0
0.93806,
0.93946016,1.0
0.75854814,1.0
0.9778371,
0.93021405,1.0
0.96780485,
0.9720242,
0.9750065,
0.84415406,1.0
0.90282816,1.0
0.8689061,
0.8718993,
0.9299434,
0.95278436,
0.9453493,1.0
0.97684026,
0.9108795,
0.95604104,1.0
0.9730461,
0.9598107,
0.97481334,
0.9183571,
0.94343954,
0.89028376,
0.90893644,
0.93910813,
0.9679882,1.0
0.93674034,
0.887023,
0.91262144,
0.92645395,
0.84250736,1.0
0.922733,1.0
0.9065267,1.0
0.96056,
0.9340858,
0.9292645,1.0
0.96080536,
0.9152068,
0.9017471,
0.8454762,
0.9346065,
0.909969,
0.9587205,
0.9516474,
0.9619338,
0.97115326,
0.92693275,
0.85619575,
0.7954096,
0.8317755,
0.9017926,1.0
0.90514064,
0.9238287,
0.82831943,
0.92567,
0.9364215,
0.971009,
0.92527187,
0.92676747,
0.9516172,
0.9596238,1.0
0.9796221,1.0
0.8783495,
0.9503648,
0.94838643,
0.953989,
0.9314658,
0.9284972,1.0
0.90723383,
0.87289697,
0.7843621,
0.9274096,1.0
0.9546563,
0.8442996,1.0
0.91167355,
0.84001887,1.0
0.9212882,
0.91609365,
0.9691018,
0.93725044,
0.9311336,
0.86078674,
0.95378274,
0.9041004,
0.9251153,
0.8584293,
0.8851392,
0.94820374,
0.93873024,1.0
0.96820056,1.0
0.9655386,
0.93511814,
0.91123885,
0.8431749,
0.90990996,1.0
0.9599897,
0.89858335,
0.9413179,
0.9706076,
0.9588644,1.0
0.93380207,
0.96723235,
0.9490663,
0.9556815,1.0
0.9468067,
0.9170746,
0.9551215,
0.95553964,
0.9478426,
0.84463274,
0.96001583,
0.8734203,
0.82339174,
0.9423883,
0.84182656,
0.9633314,1.0
0.75662506,1.0
0.8462371,
0.9733806,
0.9396262,
0.98032963,
0.82582337,
0.94846034,
0.91965365,
0.9682558,
0.87187475,
0.7853031,
0.9087589,1.0
0.86369103,
0.9332457,1.0
0.93905663,1.0
0.92425394,1.0
0.8903367,1.0
0.8942776,
0.9103438,
0.886558,0.0
0.89327973,1.0
0.96641165,
0.9554827,
0.93854046,1.0
0.9578114,1.0
0.9763762,
0.95723647,1.0
0.9527918,
0.979857,
0.86372304,
0.85701144,1.0
0.90631384,
0.9390018,
0.8940254,
0.96277493,
0.9461193,1.0
0.8781452,
0.95528656,
0.8679516,
0.92753613,1.0
0.91713816,1.0
0.93590176,1.0
0.9376948,
0.9441333,
0.8839307,
0.97262615,
0.8716768,
0.8555306,1.0
0.93038046,
0.8834933,
0.9676116,0.0
0.9352906,1.0
0.8762353,
0.9453011,
0.83956236,
0.96747285,
0.8508767,1.0
0.879649,
0.91095704,1.0
0.97288936,0.0
0.9595622,
0.93426204,
0.9735415,1.0
0.93299174,
0.94810134,
0.9436586,
0.9006712,1.0
0.9731082,
0.8475598,
0.9430046,
0.937229,
0.87340754,
0.94320536,
0.89484966,1.0
0.8392832,
0.8549183,
0.9025415,
0.9519716,1.0
0.89108366,
0.90843886,
0.92058975,1.0
0.93105155,
0.9164293,
0.7940959,
0.9639293,
0.92689455,
0.977094,
0.838143,
0.9165422,
0.9122838,
0.865906,
0.97515875,1.0
0.95601094,
0.9177598,
0.9275602,
0.9798585,
0.96763366,
0.9332281,0.0
0.9546464,
0.82340014,
0.9437996,
0.9491564,
0.73898816,
0.9813556,
0.9511021,
0.9601984,
0.96327424,
0.9447473,
0.9664515,1.0
0.9329877,1.0
0.9630849,
0.98230964,
0.84427524,
0.95408106,
0.96245635,
0.88383704,1.0
0.9022371,1.0
0.94600046,
0.9645108,
0.85724044,
0.9122239,1.0
0.9660063,
0.9522012,
0.87346643,1.0
0.85052997,
0.90937304,
0.97709125,
0.94849914,
0.9658821,
0.9591944,1.0
0.94624513,
0.97393125,
0.96072996,1.0
0.9225976,1.0
0.8273626,0.0
0.9346531,
0.8375237,
0.95386386,
0.925131,
0.93195647,
0.9761692,
0.7094853,0.0
0.9298319,
0.97545165,
0.97771543,
0.8195509,
0.9565831,
0.966004,
0.8913689,1.0
0.92977595,
0.97334033,1.0
0.92773485,
0.97784585,
0.86532503,
0.8816469,
0.95538914,
0.9590292,
0.97006273,
0.91955686,
0.9315153,0.0
0.9373453,
0.9208709,
0.92212456,1.0
0.9051999,
0.96248806,
0.9406484,1.0
0.7681145,1.0
0.96094555,
0.9080282,
0.9120695,
0.9513965,
0.93107164,
0.943205,1.0
0.9528247,
0.9692383,
0.9463884,
0.98095715,
0.9338004,
0.9659711,
0.8566498,
0.97989357,
0.93168813,0.0
0.84067816,
0.9595989,
0.8151512,
0.8965458,
0.9634519,
0.94743943,
0.9474186,
0.9369916,
0.9494182,
0.95719105,
0.9231948,1.0
0.9705127,
0.9309064,
0.9566443,1.0
0.93718624,
0.9324087,
0.97415006,
0.77097905,0.0
0.89667976,
0.9808624,
0.7536333,
0.9172567,
0.9726334,1.0
0.9866028,
0.9404071,
0.9557759,
0.9370298,
0.96506417,
0.9532437,
0.9087883,
0.92948246,1.0
0.8799322,
0.95978236,
0.9433508,
0.9252212,
0.96444947,
0.97327846,
0.9343706,0.0
0.9470536,
0.94262207,
0.7678216,
0.89658546,1.0
0.9460007,1.0
0.9632712,
0.8970101,
0.8186651,
0.9018209,
0.8977423,
0.97536224,
0.9210906,
0.92977935,1.0
0.9633632,
0.9414773,
0.89580697,
0.98685503,
0.92860293,
0.9675844,
0.94992626,1.0
0.94302976,
0.9075371,1.0
0.95780176,
0.96000814,
0.87060624,
0.9455623,1.0
0.9284273,
0.968255,
0.82287353,
0.91970277,
0.9647821,
0.7942382,
0.97687256,1.0
0.955888,
0.982636,
0.92719936,
0.9176894,
0.7225146,
0.7829865,0.0
0.94803673,
0.94937754,
0.9459637,
0.92804223,
0.9638572,
0.86467373,
0.98021907,
0.9485662,
0.94538873,
0.9424066,1.0
0.94013244,
0.92984706,
0.894588,
0.94633996,
0.964353,1.0
0.8958846,
0.9779214,1.0
0.6776122,
0.9058256,
0.968423,1.0
0.8027642,
0.90008396,
0.93945754,
0.8346635,1.0
0.9519112,
0.9272635,
0.9438181,
0.90919524,
0.89257985,
0.9361828,1.0
0.92461824,
0.8976793,
0.97814023,
0.9572203,
0.97828364,
0.96350104,1.0
0.9553909,
0.8824566,1.0
0.95161146,1.0
0.9414549,
0.9740831,1.0
0.86282855,
0.97201365,1.0
0.97655064,
0.9694371,1.0
0.9059422,
0.9467829,
0.9285472,1.0
0.9192114,
0.85372335,
0.93144286,
0.9400372,
0.8486547,
0.87406427,
0.97820026,
0.96731794,
0.89997154,
0.9802388,
0.95689744,1.0
0.91612965,1.0
0.97713643,
0.92212987,
0.9000707,
0.9630254,
0.92901987,1.0
0.96124244,1.0
0.9651281,
0.9696379,
0.968946,
0.92648894,
0.9200989,
0.87347656,
0.967272,
0.9247548,
0.82589394,1.0
0.9532002,
0.8995422,
0.96464026,1.0
0.9689367,
0.9585011,1.0
0.8787257,
0.97316676,
0.9641063,
0.9071371,
0.9403602,
0.92700475,
0.97745365,
0.91002244,
0.9698259,
0.8694722,
0.94586873,1.0
0.8545744,
0.96933216,
0.7672609,
0.9043444,
0.95039195,
0.9578558,
0.9506682,
0.9425379,
0.853908,
0.97631264,
0.95483094,
0.8846838,
0.9106817,
0.883004,
0.70652926,
0.9448128,
0.9801001,
0.9294881,
0.9374803,
0.9660189,
0.9706104,
0.93673354,
0.92055947,1.0
0.9682566,
0.9772624,
0.8831493,1.0
0.90932816,
0.8848717,
0.81048703,
0.9646664,
0.8657113,
0.9764608,
0.97092485,
0.7677404,1.0
0.9338243,
0.9238086,
0.92005974,1.0
0.97143495,
0.9609532,1.0
0.92136854,
0.9008609,
0.9724336,
0.8252359,
0.8533764,
0.92573214,
0.9627731,
0.9069743,
0.9686583,
0.9058768,
0.97207457,
0.96176314,
0.9448481,1.0
0.93086475,
0.929917,
0.9413308,1.0
0.94145185,1.0
0.95284164,
0.8787195,
0.8393377,1.0
0.91089374,
0.9572384,
0.9264488,
0.9576663,1.0
0.9227341,1.0
0.96564794,
0.8229971,
0.91179067,
0.9776357,
0.9363707,
0.9510974,
0.9169317,
0.97099364,
0.968793,
0.9466737,1.0
0.8857819,
0.939123,
0.9590695,1.0
0.77847433,
0.952681,
0.92280173,
0.8832066,1.0
0.9631878,
0.9372519,
0.87493753,
0.9328291,
0.93507487,
0.9646652,1.0
0.95542,
0.9454897,
0.8919357,
0.9574948,
0.9624633,
0.9713127,
0.95014155,
0.79563165,
0.7889413,
0.945325,
0.92275023,
0.87684685,
0.96020794,
0.8911168,
0.9633865,
0.9698241,
0.9204048,1.0
0.9451442,
0.9648455,
0.9355769,
0.9741377,
0.86061287,
0.96578,
0.91911185,1.0
0.94436145,
0.9344148,
0.9249033,
0.9155597,
0.9544563,1.0
0.94325984,
0.9516859,
0.9544811,
0.89973634,
0.965331,
0.9732958,
0.8844488,
0.970828,
0.97326297,1.0
0.9480231,
0.8407756,1.0
0.9208648,
0.92271554,
0.9451595,
0.9657895,
0.981605,
0.9459418,1.0
0.88683164,
0.9808624,
0.9049673,
0.7528628,
0.9096411,
0.95875263,
0.9388665,
0.9216448,
0.9700754,
0.9775824,
0.95450693,
0.96186393,
0.9682093,1.0
0.9257165,1.0
0.8998316,
0.9065875,
0.89113307,
0.84918845,
0.9714811,
0.9488065,1.0
0.9709972,
0.9060466,1.0
0.9430664,
0.93898976,1.0
0.9677398,
0.903197,
0.954286,
0.97983485,
0.9832961,
0.9676253,
0.95546365,
0.9376448,0.0
0.96866757,1.0
0.8025734,
0.84452367,1.0
0.92028534,
0.96754587,
0.97098833,
0.83475995,
0.9673573,
0.9588538,
0.9450015,
0.84867865,1.0
0.90119964,
0.9330837,
0.9784638,
0.8821086,
0.94842964,
0.9079036,1.0
0.9536497,
0.69542414,
0.9346224,1.0
0.8559742,
0.9633417,
0.9174095,
0.90648395,
0.9752712,
0.9053141,1.0
0.9338926,
0.9600253,
0.91879386,
0.95829916,
0.906836,
0.970957,
0.95767397,
0.94643015,
0.9240875,
0.9476111,
0.896677,
0.95401,
0.9089555,
0.9025712,
0.9728219,
0.95146453,
0.9712039,
0.86361736,
0.8587143,
0.9361239,
0.82281804,
0.92317235,1.0
0.90437365,
0.9115311,
0.9684418,
0.93478996,
0.7158545,
0.96705973,
0.8882949,
0.93737715,1.0
0.9253308,
0.8284892,1.0
0.8768369,1.0
0.7770048,
0.8233144,
0.9774311,1.0
0.9449556,
0.9147852,
0.91922545,
0.8804985,
0.9554911,
0.94124544,
0.7657288,
0.9519502,
0.9454181,
0.91929126,
0.91742766,
0.9591966,
0.9493403,1.0
0.96704525,
0.95953566,1.0
0.9134608,
0.93785393,1.0
0.92746073,
0.9422966,
0.92726266,1.0
0.9497486,1.0
0.9486294,
0.9089312,1.0
0.8907024,
0.8500744,
0.920948,
0.8020951,
0.93424946,
0.8104571,
0.9669542,
0.84140646,1.0
0.85554373,
0.895244,
0.96262944,
0.93555886,1.0
0.92925686,
0.9575478,
0.8197651,
0.9553015,
0.81954396,
0.8998788,
0.9259331,
0.91390324,
0.9618837,1.0
0.90439343,1.0
0.9605923,1.0
0.9716149,1.0
0.92855763,1.0
0.9658164,
0.9589711,0.0
0.95516276,1.0
0.8831646,
0.73972946,0.0
0.9672322,1.0
0.94644886,
0.9380239,
0.89813673,
0.9158948,
0.91905123,1.0
0.92262447,
0.7925715,
0.83118606,
0.9450031,1.0
0.83941615,
0.9215792,
0.9540599,
0.9409054,
0.9159193,0.0
0.7840099,0.0
0.81854534,
0.8993815,
0.87271726,
0.88558114,
0.91498935,
0.7042765,
0.95423347,
0.8714487,
0.9425454,
0.9371203,
0.96157974,
0.9584873,1.0
0.9743232,
0.948101,
0.9698883,1.0
0.9604532,
0.92034656,
0.94947255,
0.95337874,
0.938242,1.0
0.9654291,
0.9364161,1.0
0.9695616,
0.8639708,1.0
0.9540431,1.0
0.95335317,
0.9545428,
0.96191406,
0.81556374,
0.9469538,
0.9735125,1.0
0.8614425,
0.9118495,
0.8743158,1.0
0.9001201,1.0
0.96785975,
0.9816774,1.0
0.92582095,1.0
0.8746198,
0.94256276,
0.8251814,1.0
0.9528479,
0.8902332,
0.93661296,1.0
0.87255275,
0.9517532,1.0
0.9116567,
0.74363434,
0.89513135,
0.9316297,1.0
0.90376943,
0.9278792,
0.88599384,
0.9324397,
0.8271864,
0.9067447,
0.9275829,
0.9376628,1.0
0.9750362,
0.9195507,1.0
0.96857774,
0.93289006,
0.97707397,
0.92759806,
0.9322407,
0.96186393,
0.94389135,
0.969621,
0.86640376,
0.97670937,
0.9350832,1.0
0.92911905,1.0
0.9403746,
0.9323051,
0.95907205,
0.81046283,
0.73539263,
0.9090602,
0.9781608,
0.9663767,
0.9038323,
0.8984845,
0.9501847,
0.9484829,1.0
0.9793115,
0.94658065,1.0
0.91857654,
0.93567115,
0.95658416,
0.9560868,
0.92730224,
0.91688544,
0.95439225,
0.971696,1.0
0.9383578,0.0
0.90771675,1.0
0.9561476,
0.7872266,
0.95482266,1.0
0.95230824,
0.8270244,
0.92082876,
0.88899046,
0.97213584,
0.9158547,
0.8717385,
0.9658192,
0.9437565,
0.8743716,
0.9504065,
0.9383572,
0.84795475,
0.9744382,
0.89986795,
0.9286341,
0.9725275,
0.91845894,
0.7306074,
0.96694374,
0.96973914,
0.9737168,
0.86632603,1.0
0.7701595,
0.9708554,1.0
0.8617347,
0.891088,
0.92351735,1.0
0.9083212,
0.88632697,
0.8647121,
0.9323478,
0.9647602,1.0
0.9648483,
0.97204405,
0.9376672,
0.91603494,
0.8731603,
0.8923733,1.0
0.9527573,
0.9669448,
0.9268621,
0.9555537,1.0
0.9582973,
0.9745681,
0.94957507,1.0
0.87676376,
0.9469043,
0.97848207,
0.9480091,
0.9235835,
0.94524574,1.0
0.91495854,
0.90108156,
0.95622915,
0.89773804,1.0
0.82628465,1.0
0.9651481,
0.9216414,
0.9454307,
0.93538433,
0.9390872,
0.91961265,1.0
0.97887313,1.0
0.90499806,
0.90503216,
0.9439523,
0.95433855,
0.9236063,
0.98334587,
0.85436493,
0.84745955,1.0
0.90823096,
0.9243132,
0.936454,1.0
0.9548576,
0.9505603,1.0
0.80390537,
0.9215285,1.0
0.8832148,
0.97243303,
0.9715238,
0.95846236,1.0
0.89054304,
0.96380633,
0.952409,
0.95106065,
0.95281845,
0.9439193,
0.83721465,
0.9069401,
0.92510337,1.0
0.9693431,
0.9702985,
0.96384674,
0.9202188,
0.9675827,
0.96050423,
0.9678284,
0.92556053,
0.9484087,
0.90465385,1.0
0.96846056,
0.96449804,
0.9246169,
0.78692967,
0.85092884,0.0
0.9413502,
0.94015855,
0.81315,1.0
0.9036571,
0.93388313,
0.9348447,
0.9593683,
0.7953472,
0.9575417,
0.9437514,
0.88898677,
0.8679991,
0.9338746,
0.9581722,
0.9238378,
0.9479716,
0.98164326,
0.91053206,1.0
0.9674568,1.0
0.89168626,
0.8828191,
0.94471115,
0.93294775,
0.9769771,1.0
0.7851599,1.0
0.98389477,
0.73389703,1.0
0.83092606,1.0
0.9678084,
0.87779635,
0.92942405,
0.9755585,
0.93823427,
0.97427535,1.0
0.9633273,1.0
0.9629078,
0.94044757,1.0
0.91197264,
0.92809707,
0.9158963,
0.8573986,1.0
0.84004647,
0.929441,1.0
0.94356465,
0.9641858,
0.91191137,
0.88238275,
0.8505664,
0.97603023,1.0
0.91689485,
0.9513278,
0.6158157,
0.9063164,1.0
0.8246135,
0.9543989,
0.8987025,
0.96860886,
0.9473575,
0.9233883,
0.97469234,
0.9375097,
0.88323164,
0.8895724,
0.8502866,
0.8811938,
0.9433561,
0.97667754,
0.9697308,0.0
0.95490324,
0.94689935,1.0
0.9509532,
0.9654008,
0.92063594,
0.87547123,
0.95319545,1.0
0.97707546,
0.95186496,
0.9703245,
0.96161366,
0.9243039,
0.84791815,
0.9496009,
0.85805637,
0.90876055,
0.9296771,1.0
0.9018336,
